left_x,left_y,right_x,right_y,horizontalRatio,verticalRatio,Centre,Left,Right,Up,Down
596,357,724,361,0.5576923076923077,0.74375,1,0,0,0,0
576,363,704,360,0.5588235294117647,0.6666666666666666,1,0,0,0,0
554,369,681,358,0.5471698113207547,0.72953216374269,1,0,0,0,0
521,372,654,358,0.5370370370370371,0.7213622291021672,1,0,0,0,0
488,374,624,356,0.5642857142857143,0.6729166666666666,1,0,0,0,0
434,379,559,361,0.6357442348008386,0.7708978328173375,1,0,0,0,0
372,409,495,373,0.5700000000000001,0.6845238095238095,1,0,0,0,0
305,422,421,382,0.5934782608695652,0.6931818181818181,1,0,0,0,0
267,430,376,391,0.5643115942028986,0.7019927536231885,1,0,0,0,0
253,441,364,399,0.5217391304347826,0.6907894736842105,1,0,0,0,0
253,428,365,386,0.5408653846153846,0.6909090909090909,1,0,0,0,0
274,429,387,382,0.5918762088974855,0.6371428571428572,1,0,0,0,0
301,420,420,373,0.6079931972789117,0.6358695652173914,1,0,0,0,0
333,418,453,365,0.5678191489361701,0.6136363636363636,1,0,0,0,0
373,406,492,355,0.5476507092198581,0.5495652173913044,1,0,0,0,0
414,392,544,354,0.5695317959468903,0.6845238095238095,1,0,0,0,0
458,381,592,350,0.5454545454545454,0.6432806324110671,1,0,0,0,0
495,372,634,349,0.5791245791245792,0.606060606060606,1,0,0,0,0
542,364,678,355,0.6022869674185464,0.6157894736842104,1,0,0,0,0
575,354,723,355,0.5057239057239058,0.6904761904761905,1,0,0,0,0
598,346,755,364,0.4107142857142857,0.6198830409356726,1,0,0,0,0
640,348,773,375,0.6038961038961039,0.6666666666666666,1,0,0,0,0
651,347,783,384,0.5892857142857143,0.6590909090909091,1,0,0,0,0
660,348,790,392,0.6018518518518519,0.625,1,0,0,0,0
658,350,787,393,0.5814586357039186,0.6442687747035574,1,0,0,0,0
638,349,766,385,0.696923076923077,0.763157894736842,1,0,0,0,0
600,351,729,380,0.5803701015965167,0.7032163742690059,1,0,0,0,0
559,352,690,369,0.5602725366876311,0.6578947368421053,1,0,0,0,0
524,358,654,365,0.5555555555555556,0.7222222222222222,1,0,0,0,0
491,364,628,357,0.5566037735849056,0.7416666666666667,1,0,0,0,0
468,373,600,357,0.5273769885312616,0.7171052631578947,1,0,0,0,0
443,388,572,356,0.5321453529000699,0.6897233201581028,1,0,0,0,0
435,402,557,358,0.5718432510885341,0.64,1,0,0,0,0
425,414,548,362,0.5452941176470588,0.6695652173913043,1,0,0,0,0
426,421,545,371,0.5340277777777778,0.7007575757575758,1,0,0,0,0
460,424,572,369,0.45036868973340893,0.7949999999999999,1,0,0,0,0
496,406,623,364,0.5350765306122449,0.6684210526315789,1,0,0,0,0
525,383,662,360,0.5865384615384616,0.8921052631578947,1,0,0,0,0
548,383,673,369,0.5747863247863247,0.6944444444444444,1,0,0,0,0
552,373,679,371,0.5902777777777778,0.7140522875816994,1,0,0,0,0
549,368,681,364,0.5877192982456141,0.7222222222222222,1,0,0,0,0
549,366,688,360,0.5847457627118644,0.6862745098039216,1,0,0,0,0
546,366,696,358,0.5665922619047619,0.6516290726817042,1,0,0,0,0
540,367,698,357,0.570017559262511,0.6515151515151515,1,0,0,0,0
532,367,696,355,0.5714285714285714,0.6225296442687747,1,0,0,0,0
532,367,696,355,0.5677062374245473,0.6376811594202898,1,0,0,0,0
535,366,696,354,0.5617007672634271,0.6376811594202898,1,0,0,0,0
544,373,698,362,0.5476190476190476,0.6454545454545455,1,0,0,0,0
556,378,704,370,0.5483870967741935,0.6095238095238096,1,0,0,0,0
567,379,709,371,0.5635593220338984,0.6204545454545455,1,0,0,0,0
574,377,706,370,0.5526315789473684,0.6842105263157895,1,0,0,0,0
577,380,705,375,0.5865384615384616,0.7352941176470589,1,0,0,0,0
583,396,705,389,0.5731523378582202,0.7222222222222222,1,0,0,0,0
585,390,706,383,0.5865384615384616,0.6842105263157895,1,0,0,0,0
583,389,706,382,0.5697064989517819,0.6921052631578948,1,0,0,0,0
580,388,708,381,0.5833333333333334,0.625,1,0,0,0,0
574,384,708,377,0.5568663036902601,0.6862745098039216,1,0,0,0,0
568,375,709,366,0.567379827729925,0.6407894736842106,1,0,0,0,0
561,369,709,359,0.5683563748079877,0.6431818181818182,1,0,0,0,0
551,365,703,354,0.5585336538461538,0.6345238095238095,1,0,0,0,0
545,363,697,349,0.5438988095238095,0.5476190476190477,1,0,0,0,0
549,362,695,352,0.5616076150185088,0.5119047619047619,1,0,0,0,0
551,371,692,360,0.5344827586206896,0.6107142857142858,1,0,0,0,0
559,385,693,374,0.5454545454545454,0.5407894736842105,1,0,0,0,0
566,396,694,386,0.5471698113207547,0.6157894736842104,1,0,0,0,0
573,399,695,392,0.5709361393323658,0.6666666666666666,1,0,0,0,0
597,333,737,334,0.6704483324220886,0.6363636363636364,0,1,0,1,0
612,335,757,337,0.6529477196885429,0.7195652173913043,0,1,0,1,0
643,334,785,339,0.6932703003337042,0.6659090909090909,0,1,0,1,0
662,332,805,338,0.6765850945494994,0.6742424242424242,0,1,0,1,0
664,334,809,334,0.6731182795698925,0.6818181818181818,0,1,0,1,0
649,334,795,328,0.6744686575195049,0.6225296442687747,0,1,0,1,0
634,336,778,326,0.6722769567597153,0.6177536231884058,0,1,0,1,0
620,336,763,326,0.6604560622914349,0.6385869565217391,0,1,0,1,0
611,334,748,330,0.6482142857142856,0.6594202898550725,0,1,0,1,0
609,325,744,332,0.6596896955503513,0.6590909090909091,0,1,0,1,0
608,316,744,337,0.691692789968652,0.6956521739130435,0,1,0,1,0
615,308,746,346,0.6894586894586894,0.733201581027668,0,1,0,1,0
607,309,741,348,0.7183048433048433,0.7549407114624507,0,1,0,1,0
596,308,729,342,0.7292335115864528,0.75,0,1,0,1,0
587,311,722,340,0.7275641025641025,0.7391304347826086,0,1,0,1,0
574,315,708,334,0.6738095238095239,0.6956521739130435,0,1,0,1,0
558,320,697,322,0.7010582010582012,0.7105263157894737,0,1,0,1,0
550,336,683,328,0.6585591133004927,0.7142857142857143,0,1,0,1,0
559,339,690,336,0.6703349282296651,0.7207792207792207,0,1,0,1,0
566,346,693,344,0.6638714185883997,0.7142857142857143,0,1,0,1,0
570,360,699,361,0.6614645858343338,0.75,0,1,0,1,0
578,371,698,368,0.6609686609686609,0.7032163742690059,0,1,0,1,0
581,365,701,363,0.6773076923076923,0.7368421052631579,0,1,0,1,0
581,359,703,357,0.6638714185883997,0.7184210526315788,0,1,0,1,0
578,352,706,350,0.675974025974026,0.6833333333333333,0,1,0,1,0
576,350,709,347,0.6729110912875409,0.6833333333333333,0,1,0,1,0
576,346,715,343,0.6817410966647823,0.6666666666666666,0,1,0,1,0
577,341,719,338,0.6595238095238095,0.6594202898550725,0,1,0,1,0
577,338,719,335,0.6428571428571428,0.6590909090909091,0,1,0,1,0
580,336,721,334,0.6567622950819672,0.6818181818181818,0,1,0,1,0
583,334,722,332,0.6649179445789615,0.6818181818181818,0,1,0,1,0
585,338,725,337,0.6821650650084794,0.6818181818181818,0,1,0,1,0
589,343,723,344,0.6702481840193704,0.6666666666666666,0,1,0,1,0
590,346,722,345,0.6648902821316615,0.7071428571428571,0,1,0,1,0
589,346,719,343,0.6380877742946709,0.6904761904761905,0,1,0,1,0
590,348,717,339,0.6264367816091954,0.698051948051948,0,1,0,1,0
585,349,712,333,0.6407967032967032,0.6742424242424242,0,1,0,1,0
569,351,701,327,0.5917678812415654,0.6669960474308301,0,1,0,1,0
569,354,696,325,0.6356275303643725,0.6666666666666666,0,1,0,1,0
564,354,695,325,0.6005398110661269,0.6875,0,1,0,1,0
573,352,701,326,0.6443994601889338,0.6521739130434783,0,1,0,1,0
577,348,711,331,0.6150097465886939,0.6904761904761905,0,1,0,1,0
592,345,726,341,0.682601880877743,0.7184210526315788,0,1,0,1,0
599,344,732,349,0.6850369458128078,0.6666666666666666,0,1,0,1,0
608,342,741,354,0.6850369458128078,0.6742424242424242,0,1,0,1,0
616,342,748,355,0.6761083743842364,0.7071428571428571,0,1,0,1,0
629,337,763,360,0.7232142857142858,0.725,0,1,0,1,0
646,337,779,368,0.712012987012987,0.7380952380952381,0,1,0,1,0
656,338,787,369,0.7105171208944794,0.7559523809523809,0,1,0,1,0
657,339,789,372,0.6785714285714286,0.6733333333333333,0,1,0,1,0
652,339,786,367,0.7083333333333333,0.7272727272727273,0,1,0,1,0
642,339,777,362,0.7063795853269538,0.7045454545454546,0,1,0,1,0
626,345,761,356,0.698595146871009,0.7071428571428571,0,1,0,1,0
614,347,751,352,0.7007836990595612,0.6833333333333333,0,1,0,1,0
604,349,739,348,0.6739811912225706,0.675,0,1,0,1,0
593,348,725,344,0.6621966794380587,0.6833333333333333,0,1,0,1,0
572,349,706,339,0.6696486662329213,0.6590909090909091,0,1,0,1,0
550,352,685,338,0.6505847953216375,0.6363636363636364,0,1,0,1,0
525,355,658,339,0.6696428571428572,0.6921052631578948,0,1,0,1,0
526,357,651,341,0.6695402298850575,0.7045454545454546,0,1,0,1,0
530,350,664,343,0.6720945083014048,0.6833333333333333,0,1,0,1,0
541,348,672,347,0.6676413255360624,0.72953216374269,0,1,0,1,0
549,348,676,348,0.7046004842615012,0.725,0,1,0,1,0
553,345,685,348,0.6949317738791423,0.72953216374269,0,1,0,1,0
564,343,698,350,0.7134502923976609,0.7434640522875817,0,1,0,1,0
582,339,715,350,0.6972886762360446,0.725,0,1,0,1,0
595,337,730,351,0.7063795853269538,0.6904761904761905,0,1,0,1,0
610,338,744,354,0.6885167464114832,0.7,0,1,0,1,0
625,336,761,359,0.7293850454227813,0.7105263157894737,0,1,0,1,0
647,337,780,368,0.7037037037037037,0.698051948051948,0,1,0,1,0
654,338,788,369,0.7090909090909091,0.7341897233201581,0,1,0,1,0
657,339,791,367,0.7014325646401118,0.7619047619047619,0,1,0,1,0
654,341,788,365,0.7053571428571428,0.75,0,1,0,1,0
646,346,782,368,0.6907894736842105,0.7386363636363636,0,1,0,1,0
638,359,775,373,0.7034090909090909,0.7105263157894737,0,1,0,1,0
633,382,769,393,0.6852272727272728,0.6779411764705883,0,1,0,1,0
630,395,771,406,0.7084899749373434,0.7507739938080495,0,1,0,1,0
630,410,768,417,0.6761083743842364,0.7171052631578947,0,1,0,1,0
630,411,771,422,0.6496305418719213,0.6861111111111111,0,1,0,1,0
632,414,776,421,0.6793329688354293,0.6225296442687747,0,1,0,1,0
631,406,772,413,0.6531609195402299,0.6754385964912281,0,1,0,1,0
629,393,769,402,0.6729110912875409,0.7142857142857143,0,1,0,1,0
628,386,767,392,0.6614942528735632,0.7,0,1,0,1,0
627,378,765,385,0.6610707803992741,0.7638888888888888,0,1,0,1,0
627,364,764,372,0.6727756892230576,0.763157894736842,0,1,0,1,0
626,355,766,362,0.6907894736842105,0.7368421052631579,0,1,0,1,0
625,341,764,351,0.6972886762360446,0.7573099415204678,0,1,0,1,0
623,330,761,337,0.7069023569023569,0.7647058823529411,0,1,0,1,0
621,321,757,327,0.6770154373927959,0.8125,0,1,0,1,0
620,310,753,316,0.6981132075471698,0.8571428571428571,0,1,0,1,0
616,302,754,305,0.6565674891146589,0.8814102564102564,0,1,0,1,0
614,285,754,290,0.6710030165912519,0.9258241758241759,0,1,0,1,0
611,278,750,282,0.6611990950226244,0.9615384615384616,0,1,0,1,0
607,271,743,274,0.6524528301886792,0.9198717948717949,0,1,0,1,0
603,273,744,275,0.6465038845726969,0.9230769230769231,0,1,0,1,0
606,277,748,281,0.658200290275762,0.9166666666666666,0,1,0,1,0
605,286,748,290,0.6342592592592593,0.9198717948717949,0,1,0,1,0
604,297,749,298,0.6477272727272727,0.8461538461538461,0,1,0,1,0
605,306,751,309,0.6247563352826511,0.7928571428571429,0,1,0,1,0
612,316,754,319,0.6941558441558442,0.7928571428571429,0,1,0,1,0
612,330,756,333,0.7041910331384016,0.8214285714285714,0,1,0,1,0
612,349,760,348,0.7204433497536946,0.8214285714285714,0,1,0,1,0
611,367,763,365,0.7343146000594707,0.78125,0,1,0,1,0
609,385,766,381,0.7346485134759655,0.7434640522875817,0,1,0,1,0
615,353,757,352,0.67312040700961,0.7647058823529411,0,1,0,1,0
620,340,759,347,0.6583869082407949,0.7184210526315788,0,1,0,1,0
623,336,762,347,0.6614942528735632,0.725,0,1,0,1,0
632,330,771,347,0.6873865698729582,0.7105263157894737,0,1,0,1,0
659,328,796,352,0.7598627787307033,0.7947368421052632,0,1,0,1,0
692,327,828,372,0.7252525252525253,0.7632575757575758,0,1,0,1,0
704,325,836,373,0.7450980392156863,0.7589285714285714,0,1,0,1,0
711,327,843,379,0.7450980392156863,0.7558333333333334,0,1,0,1,0
708,328,840,376,0.7521568627450981,0.7954545454545454,0,1,0,1,0
699,330,832,371,0.7416809605488851,0.740530303030303,0,1,0,1,0
674,338,812,365,0.695906432748538,0.736842105263158,0,1,0,1,0
657,340,797,354,0.7026315789473684,0.7159090909090908,0,1,0,1,0
637,344,774,348,0.650438596491228,0.6904761904761905,0,1,0,1,0
620,346,759,344,0.6422617393720478,0.6594202898550725,0,1,0,1,0
608,349,745,339,0.6619737561509021,0.6666666666666666,0,1,0,1,0
594,351,731,334,0.6508771929824562,0.6521739130434783,0,1,0,1,0
576,355,717,329,0.6105093676814988,0.6458333333333333,0,1,0,1,0
557,364,696,321,0.6309833024118738,0.6363636363636364,0,1,0,1,0
548,373,683,325,0.6145637162586315,0.6047008547008548,0,1,0,1,0
546,374,681,327,0.6277777777777778,0.6296296296296295,0,1,0,1,0
552,370,681,328,0.6414483821263482,0.6276923076923078,0,1,0,1,0
551,366,689,332,0.6145637162586315,0.6525000000000001,0,1,0,1,0
559,359,697,335,0.624384236453202,0.6742424242424242,0,1,0,1,0
573,353,703,337,0.6471786833855799,0.6583333333333333,0,1,0,1,0
575,352,708,339,0.6057504873294347,0.7105263157894737,0,1,0,1,0
583,353,710,344,0.6613247863247864,0.7434640522875817,0,1,0,1,0
587,354,711,346,0.6584967320261439,0.7222222222222222,0,1,0,1,0
590,354,714,349,0.6634615384615384,0.7434640522875817,0,1,0,1,0
592,359,715,356,0.6373469387755102,0.7647058823529411,0,1,0,1,0
597,366,716,362,0.6775510204081632,0.7712418300653594,0,1,0,1,0
602,369,713,364,0.6909013605442177,0.7712418300653594,0,1,0,1,0
602,370,715,365,0.7173469387755103,0.7647058823529411,0,1,0,1,0
590,374,715,369,0.6397058823529411,0.7434640522875817,0,1,0,1,0
593,379,714,371,0.6544580096189418,0.7105263157894737,0,1,0,1,0
592,376,718,369,0.6827393431167016,0.7222222222222222,0,1,0,1,0
591,373,719,366,0.644316730523627,0.675,0,1,0,1,0
593,372,728,364,0.7028940886699508,0.675,0,1,0,1,0
595,363,731,356,0.673510971786834,0.675,0,1,0,1,0
603,347,745,342,0.6840789108085579,0.6833333333333333,0,1,0,1,0
607,342,751,339,0.6625,0.6818181818181818,0,1,0,1,0
605,339,751,335,0.665343237704918,0.6669960474308301,0,1,0,1,0
605,335,751,332,0.6546875,0.6442687747035574,0,1,0,1,0
610,332,754,335,0.6625,0.6742424242424242,0,1,0,1,0
610,328,753,338,0.6757936507936508,0.6742424242424242,0,1,0,1,0
608,328,749,338,0.6837301587301587,0.6887351778656126,0,1,0,1,0
606,328,746,341,0.6674603174603174,0.6594202898550725,0,1,0,1,0
606,329,746,341,0.6699193338537601,0.6594202898550725,0,1,0,1,0
603,330,743,340,0.6589330369547097,0.6887351778656126,0,1,0,1,0
600,328,739,335,0.6698087431693989,0.6904761904761905,0,1,0,1,0
600,330,731,334,0.700905902980713,0.7309523809523809,0,1,0,1,0
596,325,733,330,0.6820175438596492,0.7184210526315788,0,1,0,1,0
600,322,730,325,0.6791068580542265,0.7368421052631579,0,1,0,1,0
600,315,727,317,0.6613247863247864,0.75,0,1,0,1,0
603,310,728,313,0.7222222222222223,0.763157894736842,0,1,0,1,0
601,312,727,313,0.715993265993266,0.7894736842105263,0,1,0,1,0
597,315,722,317,0.712962962962963,0.763157894736842,0,1,0,1,0
583,319,712,316,0.6759259259259259,0.7222222222222222,0,1,0,1,0
574,322,708,320,0.6346960167714885,0.7222222222222222,0,1,0,1,0
581,323,712,321,0.6611111111111111,0.72953216374269,0,1,0,1,0
587,326,713,323,0.6974747474747475,0.7712418300653594,0,1,0,1,0
583,331,716,328,0.6887205387205387,0.7368421052631579,0,1,0,1,0
589,332,720,331,0.6714959568733153,0.7032163742690059,0,1,0,1,0
594,337,727,337,0.6596302003081664,0.7,0,1,0,1,0
603,338,737,336,0.6641604010025063,0.7,0,1,0,1,0
624,340,758,338,0.6674876847290641,0.7,0,1,0,1,0
636,341,770,337,0.6648902821316615,0.7184210526315788,0,1,0,1,0
650,343,785,336,0.661773607748184,0.6921052631578948,0,1,0,1,0
657,340,795,335,0.6800847457627119,0.6666666666666666,0,1,0,1,0
667,339,802,334,0.6592105263157895,0.6666666666666666,0,1,0,1,0
683,335,820,330,0.6654761904761906,0.675,0,1,0,1,0
691,336,829,329,0.6448275862068966,0.6666666666666666,0,1,0,1,0
691,337,829,330,0.6448275862068966,0.6833333333333333,0,1,0,1,0
690,339,827,331,0.6392857142857142,0.6666666666666666,0,1,0,1,0
685,339,822,332,0.6448275862068966,0.6833333333333333,0,1,0,1,0
668,340,807,332,0.6757744009351256,0.6742424242424242,0,1,0,1,0
645,340,786,333,0.6825750817722271,0.6515151515151515,0,1,0,1,0
616,340,752,336,0.6744514106583073,0.6842105263157895,0,1,0,1,0
582,345,719,342,0.6596302003081664,0.6842105263157895,0,1,0,1,0
560,348,694,347,0.6585591133004927,0.675,0,1,0,1,0
532,351,670,350,0.663135593220339,0.7,0,1,0,1,0
508,354,640,350,0.7041314248536109,0.736842105263158,0,1,0,1,0
469,353,607,348,0.6423001949317739,0.675,0,1,0,1,0
427,352,565,346,0.6784283513097072,0.7184210526315788,0,1,0,1,0
410,352,543,345,0.6965799031476998,0.7071428571428571,0,1,0,1,0
402,354,537,345,0.6505392912172574,0.7071428571428571,0,1,0,1,0
407,356,541,347,0.696969696969697,0.696969696969697,0,1,0,1,0
411,358,545,347,0.6941448382126348,0.7230576441102756,0,1,0,1,0
431,356,571,348,0.6446570972886763,0.7105263157894737,0,1,0,1,0
472,361,610,350,0.6352472089314194,0.7213622291021672,0,1,0,1,0
497,367,632,358,0.6807151979565773,0.6833333333333333,0,1,0,1,0
508,374,643,365,0.6797448165869219,0.6666666666666666,0,1,0,1,0
514,376,647,371,0.6794612794612794,0.7222222222222222,0,1,0,1,0
520,383,653,376,0.6875,0.6842105263157895,0,1,0,1,0
528,397,661,395,0.658869395711501,0.6833333333333333,0,1,0,1,0
529,409,666,407,0.6773879142300194,0.6842105263157895,0,1,0,1,0
525,422,671,420,0.6530046224961479,0.6583333333333333,0,1,0,1,0
526,437,672,434,0.6321428571428571,0.6136363636363636,0,1,0,1,0
533,437,674,434,0.6817410966647823,0.5811688311688312,0,1,0,1,0
535,423,676,421,0.6850877192982456,0.6442687747035574,0,1,0,1,0
537,409,675,407,0.6705493241299971,0.6452569169960474,0,1,0,1,0
537,389,675,388,0.6970338983050848,0.6818181818181818,0,1,0,1,0
535,360,671,361,0.7041910331384016,0.6904761904761905,0,1,0,1,0
537,322,665,326,0.7358490566037736,0.7368421052631579,0,1,0,1,0
536,309,659,311,0.7211538461538461,0.8125,0,1,0,1,0
533,306,660,307,0.6839215686274509,0.7941176470588235,0,1,0,1,0
537,300,654,300,0.6971428571428572,0.80625,0,1,0,1,0
533,307,657,308,0.673469387755102,0.7941176470588235,0,1,0,1,0
525,319,651,317,0.6595022624434389,0.7941176470588235,0,1,0,1,0
504,327,632,318,0.6714761376248612,0.7476780185758514,0,1,0,1,0
490,336,620,322,0.6787330316742082,0.7638888888888888,0,1,0,1,0
492,342,617,328,0.7288888888888889,0.7507739938080495,0,1,0,1,0
483,348,611,328,0.6484905660377358,0.7476780185758514,0,1,0,1,0
479,362,601,325,0.7150000000000001,0.6409090909090909,0,1,0,1,0
464,371,591,325,0.6723529411764706,0.6205533596837944,0,1,0,1,0
459,377,581,327,0.6599999999999999,0.5942028985507246,0,1,0,1,0
452,381,573,330,0.6502976190476191,0.5978260869565217,0,1,0,1,0
448,378,576,329,0.64,0.6363636363636364,0,1,0,1,0
455,375,581,329,0.6757142857142857,0.6028138528138528,0,1,0,1,0
465,365,594,324,0.6666666666666667,0.6,0,1,0,1,0
489,348,620,328,0.6596907993966817,0.7555147058823529,0,1,0,1,0
512,338,646,337,0.6688675470188075,0.8214285714285714,0,1,0,1,0
538,345,666,351,0.766072676450035,0.7777777777777778,0,1,0,1,0
558,339,687,358,0.7495375508694044,0.7573099415204678,0,1,0,1,0
584,339,710,369,0.725,0.725,0,1,0,1,0
598,337,726,379,0.7099802371541502,0.7280701754385965,0,1,0,1,0
616,344,734,386,0.8074935400516796,0.8015873015873016,0,1,0,1,0
612,346,732,386,0.791304347826087,0.7727272727272727,0,1,0,1,0
602,344,727,383,0.7934782608695652,0.8047619047619048,0,1,0,1,0
588,343,716,376,0.7369387755102041,0.7559523809523809,0,1,0,1,0
574,351,706,373,0.7022727272727273,0.7697368421052632,0,1,0,1,0
576,361,711,364,0.7113636363636364,0.6921052631578948,0,1,0,1,0
561,368,698,363,0.6976076555023923,0.6666666666666666,0,1,0,1,0
558,375,694,371,0.7073934837092732,0.7368421052631579,0,1,0,1,0
560,414,704,417,0.7232142857142858,0.6266233766233766,0,1,0,1,0
562,435,705,434,0.678735632183908,0.5988142292490118,0,1,0,1,0
565,440,708,439,0.6873563218390805,0.6007905138339921,0,1,0,1,0
565,429,709,429,0.6873563218390805,0.5988142292490118,0,1,0,1,0
566,410,707,408,0.6841028638223261,0.6159420289855072,0,1,0,1,0
568,386,706,387,0.6810344827586208,0.6504329004329004,0,1,0,1,0
570,360,705,361,0.681704260651629,0.6136363636363636,0,1,0,1,0
571,335,705,336,0.7161616161616162,0.7071428571428571,0,1,0,1,0
574,311,702,313,0.7299297077321495,0.7368421052631579,0,1,0,1,0
567,309,699,304,0.6923076923076923,0.7638888888888888,0,1,0,1,0
570,296,694,296,0.6759183673469388,0.78125,0,1,0,1,0
574,297,691,299,0.7050088652482269,0.8333333333333334,0,1,0,1,0
564,311,692,306,0.6836734693877551,0.8333333333333334,0,1,0,1,0
570,314,695,315,0.7156862745098038,0.8235294117647058,0,1,0,1,0
569,321,700,323,0.6859183673469388,0.8333333333333334,0,1,0,1,0
569,340,707,341,0.646051712089448,0.7105263157894737,0,1,0,1,0
566,355,706,356,0.6388888888888888,0.7434640522875817,0,1,0,1,0
570,354,706,355,0.6820175438596492,0.6921052631578948,0,1,0,1,0
574,353,707,357,0.6906328320802004,0.7105263157894737,0,1,0,1,0
585,347,717,360,0.7386443046820406,0.7222222222222222,0,1,0,1,0
599,336,732,364,0.6694302721088435,0.7867647058823529,0,1,0,1,0
617,333,748,370,0.688945420906568,0.75,0,1,0,1,0
635,338,762,382,0.7571428571428571,0.7786561264822134,0,1,0,1,0
641,337,765,384,0.7425595238095238,0.7632575757575758,0,1,0,1,0
642,338,768,385,0.7527450980392156,0.782608695652174,0,1,0,1,0
635,337,761,378,0.750500200080032,0.7663043478260869,0,1,0,1,0
621,339,751,376,0.7244107744107744,0.7454710144927537,0,1,0,1,0
604,337,738,363,0.7065527065527066,0.763157894736842,0,1,0,1,0
583,345,717,352,0.6794258373205742,0.7,0,1,0,1,0
570,349,704,344,0.6482142857142856,0.7,0,1,0,1,0
561,355,694,340,0.6559619387451681,0.6760869565217391,0,1,0,1,0
545,358,676,331,0.6567361800728235,0.6521739130434783,0,1,0,1,0
